$STOPPOINT:ID
00753
01341
00494
01099
00628
00488
00151
00717
00995
00486
01086
01234
00605
00107
00980
00619
00733
01872
00248
00020
01388
01862
00767
00629
01222
01104
00813
00637
01357
00491
01631
00253
00582
01284
00379
00103
01184
00672
00209
01051
00655
00542
00552
00861
00596
00886
00989
00005
00426
00116
00272
01123
00346
01014
00165
00851
00764
00266
00560
00144
00649
00566
00935
00634
00885
00288
00004
$SERVICEJOURNEY:ID;FromStopID;ToStopID;DepTime;ArrTime;Distance
02687556;00426;00753;000:11:54:00;000:12:51:00;17100
02687428;00753;00426;000:11:59:00;000:13:02:00;18900
02687542;00426;00753;000:12:04:00;000:13:01:00;17100
02687414;00753;00426;000:12:09:00;000:13:12:00;18900
02687524;00426;00753;000:12:14:00;000:13:11:00;17100
02687621;00753;00426;000:12:19:00;000:13:22:00;18900
02687510;00426;00753;000:12:24:00;000:13:21:00;17100
02687601;00753;00426;000:12:29:00;000:13:32:00;18900
02687491;00426;00753;000:12:34:00;000:13:31:00;17100
02687588;00753;00426;000:12:39:00;000:13:42:00;18900
02687478;00426;00753;000:12:44:00;000:13:41:00;17100
02687569;00753;00426;000:12:49:00;000:13:52:00;18900
02687459;00426;00753;000:12:54:00;000:13:51:00;17100
02687555;00753;00426;000:12:59:00;000:14:02:00;18900
02687446;00426;00753;000:13:04:00;000:14:01:00;17100
02687541;00753;00426;000:13:09:00;000:14:12:00;18900
02687427;00426;00753;000:13:14:00;000:14:11:00;17100
02687523;00753;00426;000:13:19:00;000:14:22:00;18900
02687413;00426;00753;000:13:24:00;000:14:21:00;17100
02687509;00753;00426;000:13:29:00;000:14:32:00;18900
02687620;00426;00753;000:13:34:00;000:14:31:00;17100
02687490;00753;00426;000:13:39:00;000:14:42:00;18900
02687600;00426;00753;000:13:44:00;000:14:41:00;17100
02687477;00753;00426;000:13:49:00;000:14:52:00;18900
02687587;00426;00753;000:13:54:00;000:14:51:00;17100
02687458;00753;00426;000:13:59:00;000:15:02:00;18900
02687568;00426;00753;000:14:04:00;000:15:01:00;17100
02687445;00753;00426;000:14:09:00;000:15:12:00;18900
02687554;00426;00753;000:14:14:00;000:15:11:00;17100
02687426;00753;00426;000:14:19:00;000:15:22:00;18900
02687540;00426;00753;000:14:24:00;000:15:21:00;17100
02687412;00753;00426;000:14:29:00;000:15:32:00;18900
02687522;00426;00753;000:14:34:00;000:15:31:00;17100
02687619;00753;00426;000:14:39:00;000:15:42:00;18900
02687508;00426;00753;000:14:44:00;000:15:41:00;17100
02687599;00753;00426;000:14:49:00;000:15:52:00;18900
02687489;00426;00753;000:14:54:00;000:15:51:00;17100
02687586;00753;00426;000:14:59:00;000:16:02:00;18900
02687476;00426;00753;000:15:04:00;000:16:01:00;17100
02687567;00753;00426;000:15:09:00;000:16:12:00;18900
02687457;00426;00753;000:15:14:00;000:16:11:00;17100
02687553;00753;00426;000:15:19:00;000:16:22:00;18900
02687444;00426;00753;000:15:24:00;000:16:21:00;17100
02687539;00753;00426;000:15:29:00;000:16:32:00;18900
02687425;00426;00753;000:15:34:00;000:16:31:00;17100
02687521;00753;00426;000:15:39:00;000:16:42:00;18900
02687411;00426;00753;000:15:44:00;000:16:41:00;17100
02687507;00753;00426;000:15:49:00;000:16:52:00;18900
02687618;00426;00753;000:15:54:00;000:16:51:00;17100
02687488;00753;00426;000:15:59:00;000:17:02:00;18900
02687598;00426;00753;000:16:04:00;000:17:01:00;17100
02687475;00753;00426;000:16:09:00;000:17:12:00;18900
02687585;00426;00753;000:16:14:00;000:17:11:00;17100
02687456;00753;00426;000:16:19:00;000:17:22:00;18900
02687566;00426;00753;000:16:24:00;000:17:21:00;17100
02687443;00753;00426;000:16:29:00;000:17:32:00;18900
02687552;00426;00753;000:16:34:00;000:17:31:00;17100
02687424;00753;00426;000:16:39:00;000:17:42:00;18900
02687538;00426;00753;000:16:44:00;000:17:41:00;17100
02687410;00753;00426;000:16:49:00;000:17:52:00;18900
02687520;00426;00753;000:16:54:00;000:17:51:00;17100
02687617;00753;00426;000:16:59:00;000:18:02:00;18900
02687506;00426;00753;000:17:04:00;000:18:01:00;17100
02687597;00753;00426;000:17:09:00;000:18:12:00;18900
02687487;00426;00753;000:17:14:00;000:18:11:00;17100
02687584;00753;00426;000:17:19:00;000:18:22:00;18900
02687474;00426;00753;000:17:24:00;000:18:21:00;17100
02687565;00753;00426;000:17:29:00;000:18:32:00;18900
02687455;00426;00753;000:17:34:00;000:18:31:00;17100
02687551;00753;00426;000:17:39:00;000:18:42:00;18900
02687442;00426;00753;000:17:44:00;000:18:41:00;17100
02687537;00753;00426;000:17:49:00;000:18:52:00;18900
02687423;00426;00753;000:17:54:00;000:18:51:00;17100
02687519;00753;00426;000:17:59:00;000:19:02:00;18900
02687409;00426;00753;000:18:04:00;000:19:01:00;17100
02687505;00753;00426;000:18:09:00;000:19:12:00;18900
02687616;00426;00753;000:18:14:00;000:19:11:00;17100
02687486;00753;00426;000:18:19:00;000:19:22:00;18900
02687596;00426;00753;000:18:24:00;000:19:21:00;17100
02687473;00753;00426;000:18:29:00;000:19:32:00;18900
02687583;00426;00753;000:18:34:00;000:19:31:00;17100
02687454;00753;00426;000:18:39:00;000:19:42:00;18900
02687564;00426;00753;000:18:44:00;000:19:41:00;17100
02687441;00753;00426;000:18:49:00;000:19:52:00;18900
02687550;00426;00753;000:18:54:00;000:19:51:00;17100
02687422;00753;00426;000:18:59:00;000:20:02:00;18900
02687536;00426;00753;000:19:04:00;000:20:01:00;17100
02687408;00753;00426;000:19:09:00;000:20:12:00;18900
02687518;00426;00753;000:19:14:00;000:20:11:00;17100
02687615;00753;00426;000:19:19:00;000:20:22:00;18900
02687504;00426;00753;000:19:24:00;000:20:21:00;17100
02687595;00753;00288;000:19:29:00;000:20:23:00;16200
02687485;00426;00628;000:19:34:00;000:20:11:00;11100
02687582;00753;00426;000:19:39:00;000:20:42:00;18900
02687472;00426;00753;000:19:44:00;000:20:41:00;17100
02687563;00753;00426;000:19:49:00;000:20:52:00;18900
02687453;00426;01234;000:19:54:00;000:20:11:00;5100
02687549;00753;00426;000:19:59:00;000:21:02:00;18900
02687440;00426;00753;000:20:04:00;000:21:01:00;17100
02687535;00753;00426;000:20:09:00;000:21:12:00;18900
02687421;00426;01234;000:20:14:00;000:20:31:00;5100
02687517;00753;00426;000:20:19:00;000:21:22:00;18900
02687407;00426;01234;000:20:24:00;000:20:41:00;5100
02687614;00426;00753;000:20:33:00;000:21:19:00;13800
02687503;00753;00426;000:20:34:00;000:21:25:00;15300
02687581;00426;00753;000:20:53:00;000:21:39:00;13800
02687471;00753;00426;000:20:54:00;000:21:45:00;15300
02687534;00426;00753;000:21:13:00;000:21:59:00;13800
02687439;00753;00426;000:21:14:00;000:22:05:00;15300
02687502;00426;00753;000:21:33:00;000:22:19:00;13800
02687613;00753;00426;000:21:34:00;000:22:25:00;15300
02687470;00426;00753;000:21:53:00;000:22:39:00;13800
02687580;00753;00426;000:21:54:00;000:22:45:00;15300
02687438;00426;00753;000:22:13:00;000:22:59:00;13800
02687533;00753;00426;000:22:14:00;000:23:05:00;15300
02687612;00426;00753;000:22:33:00;000:23:19:00;13800
02687501;00753;00426;000:22:34:00;000:23:25:00;15300
02687579;00426;00753;000:22:53:00;000:23:39:00;13800
02687469;00753;00426;000:22:54:00;000:23:45:00;15300
02687532;00426;00753;000:23:13:00;000:23:59:00;13800
02687437;00753;00426;000:23:14:00;001:00:05:00;15300
02687500;00426;00753;000:23:33:00;001:00:19:00;13800
02687611;00753;00426;000:23:34:00;001:00:25:00;15300
02687468;00426;00753;000:23:53:00;001:00:39:00;13800
02687578;00753;00426;000:23:54:00;001:00:45:00;15300
02687436;00426;00753;001:00:13:00;001:00:59:00;13800
02687531;00753;00426;001:00:14:00;001:01:05:00;15300
02687610;00426;00753;001:00:33:00;001:01:19:00;13800
02687499;00753;00426;001:00:34:00;001:01:25:00;15300
02687577;00426;01234;001:00:53:00;001:01:07:00;4200
02687467;00753;00426;001:00:54:00;001:01:45:00;15300
02687435;00753;00426;001:01:14:00;001:02:05:00;15300
02687609;00753;01234;001:01:34:00;001:02:10:00;10800
02753206;00560;00426;000:04:52:00;000:05:31:00;11700
02753272;00426;00717;000:04:53:00;000:05:50:00;17100
02753383;00717;00426;000:04:54:00;000:05:51:00;17100
02753318;00165;00717;000:05:06:00;000:05:30:00;7200
02753239;00426;00717;000:05:13:00;000:06:10:00;17100
02753350;00717;00426;000:05:14:00;000:06:11:00;17100
02753205;00426;00717;000:05:33:00;000:06:30:00;17100
02753317;00717;00426;000:05:34:00;000:06:31:00;17100
02753382;00426;00717;000:05:53:00;000:06:50:00;17100
02753271;00717;00426;000:05:54:00;000:06:51:00;17100
02753363;00426;00717;000:06:03:00;000:07:00:00;17100
02753258;00717;00426;000:06:04:00;000:07:01:00;17100
02753285;00165;00426;000:06:08:00;000:06:41:00;9900
02753349;00426;00717;000:06:13:00;000:07:10:00;17100
02753238;00717;00426;000:06:14:00;000:07:11:00;17100
02753186;00165;00717;000:06:16:00;000:06:40:00;7200
02753331;00426;00717;000:06:23:00;000:07:20:00;17100
02753225;00717;00426;000:06:24:00;000:07:21:00;17100
02753316;00426;00717;000:06:33:00;000:07:30:00;17100
02753204;00717;00426;000:06:34:00;000:07:31:00;17100
02753298;00426;00717;000:06:43:00;000:07:40:00;17100
02753185;00717;00426;000:06:44:00;000:07:41:00;17100
02753284;00426;00717;000:06:53:00;000:07:50:00;17100
02753381;00717;00426;000:06:54:00;000:07:51:00;17100
02753270;00426;00717;000:07:03:00;000:08:00:00;17100
02753362;00717;00426;000:07:04:00;000:08:01:00;17100
02753257;00426;00717;000:07:13:00;000:08:10:00;17100
02753348;00717;00426;000:07:14:00;000:08:11:00;17100
02753237;00426;00717;000:07:23:00;000:08:20:00;17100
02753330;00717;00426;000:07:24:00;000:08:21:00;17100
02753224;00426;00717;000:07:33:00;000:08:30:00;17100
02753315;00717;00426;000:07:34:00;000:08:31:00;17100
02753203;00426;00717;000:07:43:00;000:08:40:00;17100
02753297;00717;00426;000:07:44:00;000:08:41:00;17100
02753184;00426;00717;000:07:53:00;000:08:50:00;17100
02753283;00717;00426;000:07:54:00;000:08:51:00;17100
02753380;00426;00717;000:08:03:00;000:09:00:00;17100
02753269;00717;00426;000:08:04:00;000:09:01:00;17100
02753361;00426;00717;000:08:13:00;000:09:10:00;17100
02753256;00717;00426;000:08:14:00;000:09:11:00;17100
02753347;00426;00717;000:08:23:00;000:09:20:00;17100
02753236;00717;00426;000:08:24:00;000:09:21:00;17100
02753329;00426;00717;000:08:33:00;000:09:30:00;17100
02753223;00717;00426;000:08:34:00;000:09:31:00;17100
02753314;00426;00717;000:08:43:00;000:09:40:00;17100
02753202;00717;00426;000:08:44:00;000:09:41:00;17100
02753296;00426;00717;000:08:53:00;000:09:50:00;17100
02753183;00717;00426;000:08:54:00;000:09:51:00;17100
02753282;00426;00717;000:09:03:00;000:10:00:00;17100
02753379;00717;00426;000:09:04:00;000:10:01:00;17100
02753268;00426;00717;000:09:13:00;000:10:10:00;17100
02753360;00717;00426;000:09:14:00;000:10:11:00;17100
02753255;00426;00717;000:09:23:00;000:10:20:00;17100
02753346;00717;00426;000:09:24:00;000:10:21:00;17100
02753235;00426;00717;000:09:33:00;000:10:30:00;17100
02753328;00717;00426;000:09:34:00;000:10:31:00;17100
02753222;00426;00717;000:09:43:00;000:10:40:00;17100
02753313;00717;00426;000:09:44:00;000:10:41:00;17100
02753201;00426;00717;000:09:53:00;000:10:50:00;17100
02753295;00717;00426;000:09:54:00;000:10:51:00;17100
02753182;00426;00717;000:10:03:00;000:11:00:00;17100
02753281;00717;00426;000:10:04:00;000:11:01:00;17100
02753378;00426;00717;000:10:13:00;000:11:10:00;17100
02753267;00717;00426;000:10:14:00;000:11:11:00;17100
02753359;00426;00717;000:10:23:00;000:11:20:00;17100
02753254;00717;00426;000:10:24:00;000:11:21:00;17100
02753345;00426;00717;000:10:33:00;000:11:30:00;17100
02753234;00717;00426;000:10:34:00;000:11:31:00;17100
02753327;00426;00717;000:10:43:00;000:11:40:00;17100
02753221;00717;00426;000:10:44:00;000:11:41:00;17100
02753312;00426;00717;000:10:53:00;000:11:50:00;17100
02753200;00717;00426;000:10:54:00;000:11:51:00;17100
02753294;00426;00717;000:11:03:00;000:12:00:00;17100
02753181;00717;00426;000:11:04:00;000:12:01:00;17100
02753280;00426;00717;000:11:13:00;000:12:10:00;17100
02753377;00717;00426;000:11:14:00;000:12:11:00;17100
02753266;00426;00717;000:11:23:00;000:12:20:00;17100
02753358;00717;00426;000:11:24:00;000:12:21:00;17100
02753253;00426;00717;000:11:33:00;000:12:30:00;17100
02753344;00717;00426;000:11:34:00;000:12:31:00;17100
02753233;00426;00717;000:11:43:00;000:12:40:00;17100
02753326;00717;00426;000:11:44:00;000:12:41:00;17100
02753220;00426;00717;000:11:53:00;000:12:50:00;17100
02753311;00717;00426;000:11:54:00;000:12:51:00;17100
02753199;00426;00717;000:12:03:00;000:13:00:00;17100
02753293;00717;00426;000:12:04:00;000:13:01:00;17100
02753163;00426;00717;000:12:13:00;000:13:10:00;17100
02753279;00717;00426;000:12:14:00;000:13:11:00;17100
02753376;00426;00717;000:12:23:00;000:13:20:00;17100
02753265;00717;00426;000:12:24:00;000:13:21:00;17100
02753357;00426;00717;000:12:33:00;000:13:30:00;17100
02753252;00717;00426;000:12:34:00;000:13:31:00;17100
02753343;00426;00717;000:12:43:00;000:13:40:00;17100
02753232;00717;00426;000:12:44:00;000:13:41:00;17100
02753325;00426;00717;000:12:53:00;000:13:50:00;17100
02753219;00717;00426;000:12:54:00;000:13:51:00;17100
02753310;00426;00717;000:13:03:00;000:14:00:00;17100
02753198;00717;00426;000:13:04:00;000:14:01:00;17100
02753292;00426;00717;000:13:13:00;000:14:10:00;17100
02752926;00717;00426;000:13:14:00;000:14:11:00;17100
02753278;00426;00717;000:13:23:00;000:14:20:00;17100
02753375;00717;00426;000:13:24:00;000:14:21:00;17100
02753264;00426;00717;000:13:33:00;000:14:30:00;17100
02753356;00717;00426;000:13:34:00;000:14:31:00;17100
02753251;00426;00717;000:13:43:00;000:14:40:00;17100
02753342;00717;00426;000:13:44:00;000:14:41:00;17100
02753231;00426;00717;000:13:53:00;000:14:50:00;17100
02753324;00717;00426;000:13:54:00;000:14:51:00;17100
02753218;00426;00717;000:14:03:00;000:15:00:00;17100
02753309;00717;00426;000:14:04:00;000:15:01:00;17100
02753197;00426;00717;000:14:13:00;000:15:10:00;17100
02753291;00717;00426;000:14:14:00;000:15:11:00;17100
02752921;00426;00717;000:14:23:00;000:15:20:00;17100
02753277;00717;00426;000:14:24:00;000:15:21:00;17100
02753374;00426;00717;000:14:33:00;000:15:30:00;17100
02753263;00717;00426;000:14:34:00;000:15:31:00;17100
02753355;00426;00717;000:14:43:00;000:15:40:00;17100
02753250;00717;00426;000:14:44:00;000:15:41:00;17100
02753341;00426;00717;000:14:53:00;000:15:50:00;17100
02753230;00717;00426;000:14:54:00;000:15:51:00;17100
02753323;00426;00717;000:15:03:00;000:16:00:00;17100
02753217;00717;00426;000:15:04:00;000:16:01:00;17100
02753308;00426;00717;000:15:13:00;000:16:10:00;17100
02753196;00717;00426;000:15:14:00;000:16:11:00;17100
02753290;00426;00717;000:15:23:00;000:16:20:00;17100
02752916;00717;00426;000:15:24:00;000:16:21:00;17100
02753276;00426;00717;000:15:33:00;000:16:30:00;17100
02753373;00717;00426;000:15:34:00;000:16:31:00;17100
02753262;00426;00717;000:15:43:00;000:16:40:00;17100
02753354;00717;00426;000:15:44:00;000:16:41:00;17100
02753391;00605;01341;000:15:48:00;000:15:54:00;1800
02753249;00426;00717;000:15:53:00;000:16:50:00;17100
02753340;00717;00426;000:15:54:00;000:16:51:00;17100
02753229;00426;00717;000:16:03:00;000:17:00:00;17100
02753322;00717;00426;000:16:04:00;000:17:01:00;17100
02753390;00605;01341;000:16:08:00;000:16:14:00;1800
02753216;00426;00717;000:16:13:00;000:17:10:00;17100
02753307;00717;00426;000:16:14:00;000:17:11:00;17100
02753195;00426;00717;000:16:23:00;000:17:20:00;17100
02753289;00717;00426;000:16:24:00;000:17:21:00;17100
02753384;00605;01341;000:16:28:00;000:16:34:00;1800
02752911;00426;00717;000:16:33:00;000:17:30:00;17100
02753275;00717;00426;000:16:34:00;000:17:31:00;17100
02753372;00426;00717;000:16:43:00;000:17:40:00;17100
02753261;00717;00426;000:16:44:00;000:17:41:00;17100
02753389;00605;01341;000:16:48:00;000:16:54:00;1800
02753353;00426;00717;000:16:53:00;000:17:50:00;17100
02753248;00717;00426;000:16:54:00;000:17:51:00;17100
02753339;00426;00717;000:17:03:00;000:18:00:00;17100
02753228;00717;00426;000:17:04:00;000:18:01:00;17100
02753387;00605;01341;000:17:08:00;000:17:14:00;1800
02753321;00426;00717;000:17:13:00;000:18:10:00;17100
02753215;00717;00426;000:17:14:00;000:18:11:00;17100
02753306;00426;00717;000:17:23:00;000:18:20:00;17100
02753194;00717;00426;000:17:24:00;000:18:21:00;17100
02753386;00605;01341;000:17:28:00;000:17:34:00;1800
02753288;00426;00717;000:17:33:00;000:18:30:00;17100
02752817;00717;00426;000:17:34:00;000:18:31:00;17100
02753274;00426;00717;000:17:43:00;000:18:40:00;17100
02753371;00717;00426;000:17:44:00;000:18:41:00;17100
02753385;00605;01341;000:17:48:00;000:17:54:00;1800
02753260;00426;00717;000:17:53:00;000:18:50:00;17100
02753352;00717;00426;000:17:54:00;000:18:51:00;17100
02753247;00426;00717;000:18:03:00;000:19:00:00;17100
02753338;00717;00426;000:18:04:00;000:19:01:00;17100
02753227;00426;00717;000:18:13:00;000:19:10:00;17100
02753320;00717;00426;000:18:14:00;000:19:11:00;17100
02753214;00426;00717;000:18:23:00;000:19:20:00;17100
02753305;00717;00426;000:18:24:00;000:19:21:00;17100
02753193;00426;00717;000:18:33:00;000:19:30:00;17100
02753287;00717;00426;000:18:34:00;000:19:31:00;17100
02752738;00426;00717;000:18:43:00;000:19:40:00;17100
02753273;00717;00426;000:18:44:00;000:19:41:00;17100
02753370;00426;00717;000:18:53:00;000:19:50:00;17100
02753259;00717;00426;000:18:54:00;000:19:51:00;17100
02753351;00426;00717;000:19:03:00;000:20:00:00;17100
02753246;00717;00426;000:19:04:00;000:20:01:00;17100
02753337;00426;00717;000:19:13:00;000:20:10:00;17100
02753226;00717;00426;000:19:14:00;000:20:11:00;17100
02753319;00426;00717;000:19:23:00;000:20:20:00;17100
02753213;00717;00426;000:19:24:00;000:20:21:00;17100
02753304;00426;00717;000:19:33:00;000:20:30:00;17100
02753192;00717;00426;000:19:34:00;000:20:31:00;17100
02753286;00426;00165;000:19:43:00;000:20:16:00;9900
02752703;00717;00266;000:19:44:00;000:20:09:00;7500
02753369;00717;00426;000:20:02:00;000:20:48:00;13800
02753245;00426;00717;000:20:07:00;000:20:52:00;13500
02753336;00717;00426;000:20:22:00;000:21:08:00;13800
02753212;00426;00717;000:20:27:00;000:21:12:00;13500
02753303;00717;00426;000:20:42:00;000:21:28:00;13800
02753191;00426;00717;000:20:47:00;000:21:32:00;13500
02753244;00717;00426;000:21:02:00;000:21:48:00;13800
02753368;00426;00717;000:21:07:00;000:21:52:00;13500
02753211;00717;00426;000:21:22:00;000:22:08:00;13800
02753335;00426;00717;000:21:27:00;000:22:12:00;13500
02753190;00717;00426;000:21:42:00;000:22:28:00;13800
02753302;00426;00717;000:21:47:00;000:22:32:00;13500
02753367;00717;00426;000:22:02:00;000:22:48:00;13800
02753243;00426;00717;000:22:07:00;000:22:52:00;13500
02753334;00717;00426;000:22:22:00;000:23:08:00;13800
02753210;00426;00717;000:22:27:00;000:23:12:00;13500
02753301;00717;00426;000:22:42:00;000:23:28:00;13800
02753189;00426;00717;000:22:47:00;000:23:32:00;13500
02753242;00717;00426;000:23:02:00;000:23:48:00;13800
02753366;00426;00717;000:23:07:00;000:23:52:00;13500
02753209;00717;00426;000:23:22:00;001:00:08:00;13800
02753333;00426;00717;000:23:27:00;001:00:12:00;13500
02753188;00717;00426;000:23:42:00;001:00:28:00;13800
02753300;00426;00717;000:23:47:00;001:00:32:00;13500
02753365;00717;00426;001:00:02:00;001:00:48:00;13800
02753241;00426;00717;001:00:07:00;001:00:52:00;13500
02753332;00717;00426;001:00:22:00;001:01:08:00;13800
02753208;00426;00717;001:00:27:00;001:01:12:00;13500
02753299;00717;00426;001:00:42:00;001:01:28:00;13800
02753187;00426;00717;001:00:47:00;001:01:32:00;13500
02753240;00717;01341;001:01:02:00;001:01:36:00;10200
02753364;00426;00560;001:01:07:00;001:01:36:00;8700
02753207;00717;00619;001:01:22:00;001:01:48:00;7800
02818598;00717;01388;000:05:01:00;000:06:24:00;24900
02818368;01222;01388;000:05:05:00;000:05:43:00;11400
02818536;00672;00596;000:05:07:00;000:05:44:00;11100
02818455;01341;00596;000:05:09:00;000:06:24:00;22500
02818577;00596;01388;000:05:10:00;000:06:44:00;28200
02818411;01388;00596;000:05:11:00;000:06:44:00;27900
02818513;01222;00596;000:05:12:00;000:06:04:00;15600
02818336;00672;01388;000:05:13:00;000:06:04:00;15300
02818554;00596;01388;000:05:30:00;000:07:04:00;28200
02818377;01388;00596;000:05:31:00;000:07:04:00;27900
02818535;00596;01388;000:05:50:00;000:07:24:00;28200
02818367;01388;00596;000:05:51:00;000:07:24:00;27900
02818437;00672;00596;000:05:57:00;000:06:34:00;11100
02818354;01341;00596;000:05:59:00;000:07:14:00;22500
02818522;00596;01388;000:06:00:00;000:07:34:00;28200
02818512;00596;01388;000:06:10:00;000:07:44:00;28200
02818335;01388;00596;000:06:11:00;000:07:44:00;27900
02818567;01222;01388;000:06:16:00;000:06:54:00;11400
02818393;00672;00596;000:06:17:00;000:06:54:00;11100
02818480;00596;01388;000:06:20:00;000:07:54:00;28200
02818323;01388;00596;000:06:21:00;000:07:54:00;27900
02818545;00672;01388;000:06:23:00;000:07:14:00;15300
02818453;00596;01388;000:06:30:00;000:08:04:00;28200
02818597;01388;00596;000:06:31:00;000:08:04:00;27900
02818435;00596;01388;000:06:40:00;000:08:14:00;28200
02818585;01388;00596;000:06:41:00;000:08:14:00;27900
02818345;01222;00596;000:06:42:00;000:07:34:00;15600
02818409;00596;01388;000:06:50:00;000:08:24:00;28200
02818576;01388;00596;000:06:51:00;000:08:24:00;27900
02818391;00596;01388;000:07:00:00;000:08:34:00;28200
02818566;01388;00596;000:07:01:00;000:08:34:00;27900
02818376;00596;01388;000:07:10:00;000:08:44:00;28200
02818553;01388;00596;000:07:11:00;000:08:44:00;27900
02818353;00596;01388;000:07:20:00;000:08:54:00;28200
02818544;01388;00596;000:07:21:00;000:08:54:00;27900
02818366;00596;01388;000:07:30:00;000:09:04:00;28200
02818534;01388;00596;000:07:31:00;000:09:04:00;27900
02818344;00596;01388;000:07:40:00;000:09:14:00;28200
